"","CLF.Open","CLF.High","CLF.Low","CLF.Close","CLF.Volume","CLF.Adjusted"
"784",18.09,18.309999,17.98,18.18,4733800,17.291278
"785",18.51,19.15,18.5,18.93,10766300,18.004614
"786",19.040001,19.08,18.09,18.299999,8588400,17.405411
"787",18.32,18.639999,17.98,18.379999,7946700,17.4815
"788",19,20.049999,18.379999,19.709999,20718600,18.746483
"789",19.610001,20.299999,19.27,20.02,12154500,19.04133
"790",20,20.049999,19.299999,19.65,7708600,18.689417
"791",19.559999,19.780001,19.27,19.51,5778700,18.556261
"792",19.76,19.85,19.4,19.74,5801100,18.775017
"793",19.700001,20.66,19.4,20.58,9983400,19.573954
"794",20.75,21.77,20.700001,21,8952000,19.973423
"795",20.85,21.299999,20.32,20.549999,6516600,19.54542
"796",20.379999,20.639999,19.91,20.209999,5611500,19.222041
"797",20.790001,22.17,20.790001,22.01,10666700,20.93405
"798",22.450001,24.75,22.34,24.35,19097200,23.15966
"799",24.9,25.950001,24.33,24.469999,16929900,23.273792
"800",25.09,25.09,23.780001,23.92,9210700,22.891001
"801",23.709999,24.969999,23.379999,24.540001,9699700,23.484331
"802",23.84,24.030001,23.049999,23.75,11021500,22.728314
"803",23.620001,23.639999,22.540001,22.83,9471300,21.847891
"804",22.41,22.59,21.559999,21.74,10483600,20.804781
"805",21.290001,22.1,21,21.68,6843600,20.747363
"806",21.4,21.620001,21.059999,21.209999,6179100,20.29758
"807",21.67,23.1,21.629999,22.440001,8032700,21.474669
"808",22.65,22.889999,22.23,22.370001,5601700,21.407681
"809",22.450001,23.389999,22.389999,22.469999,6034500,21.503377
"810",21.91,22.200001,21.280001,21.379999,5883900,20.460267
"811",21.35,22.33,21.200001,21.639999,6087500,20.709083
"812",21.450001,21.67,20.82,20.969999,7689200,20.067905
"813",21.24,21.4,20.76,20.870001,5560500,19.972208
"814",21.709999,21.9,20.969999,21.32,7188300,20.402849
"815",21.290001,21.780001,21.200001,21.540001,5360800,20.613386
"816",21.35,22.23,21.33,21.93,5713200,20.986608
"817",22.02,22.360001,21.77,21.85,5639800,20.91005
"818",22.120001,23.290001,22.120001,23.18,7857300,22.182835
"819",23.6,23.889999,23.26,23.790001,9577700,22.766595
"820",23.65,24.1,23.17,23.639999,7900400,22.623046
"821",23.200001,23.209999,22.23,22.42,7083900,21.455529
"822",22.27,22.32,21.700001,22.07,5689900,21.120585
"823",22.58,22.629999,22,22.030001,3879900,21.082307
"824",22.030001,22.83,22.030001,22.440001,6475600,21.474669
"825",22.530001,23.75,22.51,23.49,11378000,22.479499
"826",23.76,24.049999,22.52,22.73,11575800,21.752193
"827",22.66,22.83,21.879999,21.98,8180800,21.034456
"828",22.120001,22.530001,21.809999,21.889999,5810400,20.948328
"829",21.870001,22.299999,21.530001,21.85,5014100,20.91005
"830",21.91,22.34,21.780001,21.799999,6286300,20.862199
"831",22.25,22.26,21.700001,21.83,4071400,20.89091
"832",21.57,21.57,20.799999,21,8231900,20.096615
"833",20.09,20.950001,19.99,20.5,7055500,19.618124
"834",20.299999,21.16,20.26,20.809999,5271200,19.914788
"835",20.629999,21.459999,20.540001,21.450001,6449700,20.527257
"836",21.450001,21.84,20.85,21.030001,5361600,20.125325
"837",21,21.549999,20.74,21.450001,5502200,20.527257
"838",21.059999,21.469999,20.85,20.889999,5134800,19.991346
"839",21.08,21.34,20.32,20.4,6006200,19.522425
"840",20.52,20.68,19.879999,20.09,8266700,19.225762
"841",20.49,20.98,20.360001,20.67,5398000,19.780811
"842",20.709999,21.66,20.68,21.43,7051800,20.508117
"843",21.299999,22.02,21.17,21.75,4640800,20.814351
"844",21.93,23.4,21.93,22.639999,10695700,21.666064
"845",22.790001,22.85,22.27,22.48,6273000,21.512947
"846",22.98,23.5,22.860001,22.889999,7935200,21.90531
"847",23.18,23.25,22.719999,23.02,5579100,22.029718
"848",23.559999,24.24,23.5,23.73,10021600,22.709174
"849",23.959999,24.32,23.82,24.110001,7617000,23.072828
"850",23.549999,23.9,23.030001,23.42,8185600,22.412511
"851",23.549999,23.75,23.280001,23.58,9087200,22.565627
"852",24.57,25.629999,23.809999,24.99,18960200,23.914971
"853",24.940001,25.110001,24.139999,24.42,10634100,23.369492
"854",24.469999,25.5,24.379999,25.42,10068000,24.326474
"855",25.219999,25.42,24.84,25.190001,6674100,24.106368
"856",25.08,25.76,25.049999,25.68,6983600,24.575289
"857",25.809999,27.77,25.809999,27.34,17246600,26.163879
"858",27.6,28.98,27.59,28.700001,12722800,27.465374
"859",28.280001,28.959999,27.870001,28.190001,9196300,26.977313
"860",28.540001,28.610001,27.35,27.98,7097700,26.776346
"861",28.040001,28.07,26.57,26.77,10055600,25.618399
"862",26.83,27.49,26.41,27.34,7398300,26.163879
"863",27.280001,27.629999,26.85,27.370001,4506000,26.192589
"864",27.120001,27.15,25.9,26.27,8373100,25.139909
"865",26.41,27.49,25.950001,27.360001,8864700,26.183019
"866",27.4,27.49,26.620001,27.08,5616400,25.915063
"867",27.190001,27.860001,27.190001,27.51,6982300,26.326566
"868",27.77,27.84,27.299999,27.5,5887100,26.316996
"869",27.610001,28.23,27.459999,27.57,7650500,26.383984
"870",27.389999,28.120001,27.01,27.23,6965200,26.201163
"871",27.18,27.459999,26.26,26.43,8790000,25.43139
"872",25.84,26.200001,25.4,26.040001,8482700,25.056126
"873",25.799999,26.18,25.129999,25.389999,5087800,24.430684
"874",25.219999,25.360001,24.540001,24.98,7785200,24.036175
"875",25.09,25.549999,24.9,25.030001,4439300,24.084287
"876",24.9,25.389999,24.200001,25.01,3884700,24.065042
"877",25.08,25.129999,24.4,24.459999,5663200,23.535822
"878",24.4,25.690001,24.299999,25.09,7413700,24.14202
"879",25.08,25.629999,25.01,25.450001,6228600,24.488418
"880",25.24,25.469999,24.969999,25,4668500,24.05542
"881",25.41,25.610001,24.43,24.57,6591800,23.641666
"882",24.51,25.200001,24.43,25,4147700,24.05542
"883",24.92,25.459999,24.91,25.040001,4603300,24.093909
"884",24.93,25.049999,23.85,24.01,7597400,23.102825
"885",24,24.01,23.27,23.790001,6164500,22.891138
"886",23.700001,24.040001,23.379999,23.51,6301800,22.621717
"887",23.59,24.190001,23.209999,23.76,6690100,22.862271
"888",23.59,24.129999,23.32,23.9,5386300,22.996981
"889",23.9,24.190001,23.5,24,7216800,23.093203
"890",24.08,25.17,23.950001,24.870001,6799100,23.930332
"891",24.860001,24.879999,24.129999,24.209999,10821800,23.295268
"892",24.26,24.799999,24.02,24.34,5212900,23.420357
"893",24.309999,24.99,24.309999,24.76,3689600,23.824488
"894",24.76,25.32,24.76,25.01,3838600,24.065042
"895",25.219999,26.620001,25.18,26.530001,10228900,25.527612
"896",26.719999,27.129999,26.469999,26.6,8762800,25.594967
"897",26.610001,26.629999,25.799999,26.209999,6179000,25.219701
"898",26.030001,26.629999,25.809999,25.83,7074000,24.85406
"899",26.059999,26.07,24.93,25.049999,7650800,24.10353
"900",24.83,24.98,24.309999,24.65,8034200,23.718644
"901",24.450001,24.639999,24.15,24.450001,8223900,23.526201
"902",24.57,25.129999,24.139999,24.559999,6701300,23.632044
"903",24.559999,24.559999,22.73,22.959999,14825500,22.092497
"904",23,23.4,22.75,22.83,8163600,21.967409
"905",22.83,23,22.08,22.360001,7761000,21.515168
"906",23.040001,23.32,22.799999,22.940001,9445200,22.073254
"907",23.01,23.26,22.799999,23.02,6957100,22.150231
"908",23.18,23.629999,22.65,22.950001,6813200,22.082876
"909",23.030001,23.299999,22.309999,22.43,6803300,21.582523
"910",22.040001,22.07,20.790001,21.299999,15112100,20.495217
"911",21.379999,21.459999,20.959999,21.190001,5497900,20.389374
"912",20.59,20.860001,20.120001,20.290001,10266700,19.52338
"913",20,20,19.18,19.33,12149200,18.599651
"914",19.48,19.700001,18.719999,19.4,8719100,18.667005
"915",21.860001,21.9,19.629999,19.809999,32586200,19.061514
"916",19.549999,20.82,19.33,20.07,13212400,19.311691
"917",20.360001,20.360001,19.030001,19.26,15725200,18.532296
"918",18.950001,19.629999,18.879999,19.32,7089600,18.590028
"919",19.4,19.5,18.809999,18.860001,7627700,18.147409
"920",18.950001,19.07,18.57,18.82,8567600,18.10892
"921",18.780001,19.690001,18.42,19.23,8772400,18.503429
"922",19.41,20.84,19.370001,20.809999,11859500,20.023731
"923",20.889999,21,20.35,20.82,8404000,20.033353
"924",21.030001,21.059999,20.4,20.58,5725700,19.802422
"925",20.629999,21.690001,20.6,21.5,8972700,20.687661
"926",22.870001,22.950001,21.700001,21.99,13028300,21.159147
"927",21.83,22.1,21.530001,21.9,6621800,21.072547
"928",23.07,23.530001,22.75,23.16,13712100,22.284941
"929",23.440001,23.49,22.77,22.879999,5981600,22.015519
"930",22.629999,22.65,21.92,21.959999,7568100,21.269723
"931",21.790001,21.9,21.360001,21.440001,7241800,20.76607
"932",21.41,21.98,21.08,21.969999,9412800,21.279409
"933",21.889999,21.91,21.16,21.34,8634700,20.669213
"934",20.950001,20.950001,20.25,20.32,10707900,19.681274
"935",20.280001,20.5,19.59,19.809999,10245900,19.187305
"936",20.15,20.6,19.9,20.360001,6984200,19.720018
"937",20.66,20.66,19.98,20.030001,6671200,19.400391
"938",19.75,19.780001,19.5,19.549999,6527300,18.935477
"939",19.370001,19.440001,18.99,19.15,12294800,18.548051
"940",19.190001,19.379999,18.93,19.1,6561700,18.499624
"941",19.27,19.48,19.07,19.1,8221300,18.499624
"942",19.18,19.18,18.5,18.65,10678900,18.063768
"943",18.1,18.280001,17.4,17.950001,12232100,17.385772
"944",18.139999,18.549999,17.940001,17.98,9232900,17.414828
"945",18.08,18.93,17.950001,18.41,7325900,17.831312
"946",18.6,18.9,18.01,18.24,4976500,17.666656
"947",18.43,18.559999,18.17,18.379999,4295300,17.802254
"948",18.629999,18.870001,18.450001,18.799999,3607300,18.209052
"949",18.809999,19.389999,18.57,19.35,4903000,18.741765
"950",19.23,19.32,18.9,19.01,3506300,18.412452
"951",18.65,18.969999,18.370001,18.629999,5412200,18.044396
"952",19.16,19.690001,18.83,19.690001,7069200,19.071078
"953",19.65,19.959999,19.34,19.6,4193100,18.983907
"954",19.950001,19.98,19.6,19.66,4356200,19.04202
"955",19.870001,19.870001,19.120001,19.26,3809600,18.654594
"956",18.85,19.780001,18.85,19.719999,5466100,19.100134
"957",19.799999,20.49,19.68,20,5209400,19.371333
"958",20.469999,20.860001,20.389999,20.459999,5102100,19.816873
"959",20.629999,20.700001,19.77,20.040001,39772500,19.410077
"960",19.870001,20.700001,19.719999,20.440001,7209300,19.797503
"961",20.34,20.83,20.07,20.27,9593900,19.632847
"962",20.5,21.15,20.370001,20.530001,5650900,19.884674
"963",20.5,20.85,19.84,19.969999,5693300,19.342275
"964",20.26,21.25,20.24,20.870001,7504200,20.213987
"965",21,21.049999,20.24,20.43,4758400,19.787817
"966",20.49,20.52,19.860001,20.23,5054300,19.594103
"967",20.200001,20.27,19.370001,19.58,4965300,18.964535
"968",19.59,19.85,19.309999,19.389999,4652900,18.780507
"969",19.16,19.42,18.67,19.15,6381600,18.548051
"970",19.370001,19.4,18.540001,18.700001,5378200,18.112197
"971",18.65,18.879999,18.469999,18.65,4751700,18.063768
"972",18.620001,18.65,18.030001,18.459999,6267300,17.87974
"973",18.57,18.700001,18.26,18.459999,4712300,17.87974
"974",18.139999,18.5,18.059999,18.290001,4503900,17.715085
"975",18.5,18.84,18.129999,18.76,5920900,18.170311
"976",18.52,18.52,17.459999,18,11206300,17.4342
"977",17.559999,17.620001,17.120001,17.309999,7650300,16.765888
"978",17.379999,17.639999,17.33,17.559999,4007700,17.00803
"979",17.459999,17.75,17.299999,17.719999,3307800,17.163
"980",17.68,18,17.549999,17.65,3017400,17.095201
"981",17.75,18.35,17.690001,18.27,4464900,17.695713
"982",18.129999,18.25,17.82,18.139999,3823200,17.569799
"983",18.16,18.370001,18,18.08,2456500,17.511685
"984",18.049999,18.219999,17.74,17.860001,2638200,17.298601
"985",17.58,17.860001,17.23,17.34,3805000,16.794946
"986",17.24,17.450001,17.01,17.07,3558100,16.533433
"987",17.360001,17.75,17.200001,17.540001,2833900,16.98866
"988",17.58,18.129999,17.549999,17.66,2838400,17.104887
"989",17.879999,18.1,17.75,17.809999,2537900,17.250172
"990",17.809999,17.950001,17.24,17.440001,3342700,16.891803
"991",17.07,17.200001,16.43,16.860001,7901800,16.330034
"992",16.85,16.959999,16.360001,16.5,4197000,15.98135
"993",16.43,16.549999,15.91,16.059999,3866700,15.55518
"994",16.07,16.27,15.88,16.23,3979100,15.868043
"995",16.35,16.629999,16.110001,16.52,3615300,16.151577
"996",16.440001,16.629999,16.299999,16.34,2572700,15.975591
"997",16.299999,16.52,16.290001,16.370001,2181000,16.004922
"998",16.41,16.48,15.62,16.059999,5350800,15.701835
"999",15.96,16.629999,15.69,16.6,5001700,16.229793
"1000",16,16.290001,15.65,15.68,6736500,15.33031
"1001",15.75,16.01,15.25,15.61,5338000,15.261871
"1002",15.5,15.55,14.89,14.94,6970300,14.606813
"1003",14.9,15.12,14.5,14.6,7894500,14.274396
"1004",14.64,14.87,14.29,14.8,7523000,14.469935
"1005",14.86,14.98,14.46,14.48,4756600,14.157071
"1006",14.4,14.8,14.3,14.53,4260600,14.205956
"1007",14.5,14.64,14.34,14.42,2734000,14.09841
"1008",14.35,14.68,14.23,14.38,3664400,14.059302
"1009",13.97,14.17,13.65,13.76,9961400,13.453129
"1010",13.76,14.19,13.6,14.14,5833100,13.824655
"1011",14.02,14.14,13.79,14.01,5503800,13.697554
"1012",13.97,14.57,13.93,14.18,6244900,13.863763
"1013",14.2,14.87,14.01,14.77,6442000,14.440605
"1014",14.88,15.23,14.75,14.76,5529400,14.430828
"1015",14.8,14.92,14.45,14.54,4258100,14.215734
"1016",14.7,15.26,14.57,14.83,5766500,14.499266
"1017",14.72,14.83,14.1,14.2,6339700,13.883316
"1018",14.12,14.38,13.9,14.36,5107800,14.039748
"1019",14.63,15.14,14.4,15.02,5751800,14.685029
"1020",14.96,14.96,14.61,14.67,4809200,14.342835
"1021",14.54,15.21,14.4,15.05,4696700,14.71436
"1022",15.11,15.5,14.97,15,4963400,14.665475
"1023",15.01,15.99,15,15.72,7677500,15.369418
"1024",15.8,16.5,15.73,16.42,7050700,16.053807
"1025",16.280001,16.280001,15.81,15.83,4851000,15.476964
"1026",15.87,16.030001,15.43,15.47,5526500,15.124993
"1027",15.56,15.77,15.44,15.55,3020300,15.203209
"1028",15.26,15.32,14.75,14.81,5734500,14.479713
"1029",14.82,14.96,14.65,14.73,4301000,14.401496
"1030",14.82,14.87,14.45,14.59,3028300,14.264619
"1031",14.59,15,14.58,14.97,5097300,14.636144
"1032",15.11,16.450001,15.07,15.72,11753000,15.369418
"1033",15.66,15.98,15.26,15.5,5275000,15.154324
"1034",15.33,15.94,15.25,15.84,4624000,15.486742
"1035",15.85,16,14.95,15.09,6285600,14.753468
"1036",15.25,15.38,15.01,15.15,3226400,14.812129
"1037",15.15,15.56,14.88,15.48,5490800,15.13477
"1038",15.5,15.82,15.01,15.03,6962200,14.694806
"1039",15.08,16.18,15.05,16.09,7208800,15.731166
"1040",16.23,16.690001,16.18,16.59,6627900,16.220015
"1041",16.959999,18.33,16.33,17.620001,17589900,17.227045
"1042",17.66,17.75,17.030001,17.23,6598600,16.845742
"1043",17.200001,17.85,16.950001,17.450001,7262700,17.060837
"1044",17.290001,17.629999,16.879999,17.35,5901900,16.963066
"1045",17.84,17.940001,17.139999,17.35,4190200,16.963066
"1046",17.530001,17.6,16.940001,17.08,4224800,16.699087
"1047",17.049999,17.33,16.93,17.15,2125700,16.767526
"1048",17.530001,17.59,16.84,17.09,3049600,16.708865
"1049",16.940001,17.77,16.91,17.51,4617000,17.119498
"1050",17.799999,18.41,17.719999,18.18,6169500,17.774556
"1051",18.1,18.18,17.57,17.690001,4457200,17.295484
"1052",17.75,17.799999,17,17.41,4372300,17.167296
"1053",17.32,17.42,16.700001,16.879999,4912200,16.644683
"1054",16.98,17.059999,16.33,16.77,4656200,16.536218
"1055",16.799999,16.940001,16.530001,16.84,2909100,16.605242
"1056",16.77,16.92,16.450001,16.66,3513000,16.427751
"1057",16.65,16.870001,16.48,16.73,3437400,16.496775
"1058",16.709999,16.709999,15.95,16.209999,6788000,15.984023
"1059",16.23,16.24,15.61,15.81,5442900,15.589601
"1060",15.81,16.370001,15.46,15.94,8898100,15.717788
"1061",15.92,16.450001,15.73,16.35,5477600,16.122073
"1062",16.290001,16.379999,15.92,16.030001,4592700,15.806534
"1063",15.76,15.81,15.03,15.06,12600900,14.850056
"1064",15.06,15.15,14.68,15.07,6642800,14.859916
"1065",15.06,15.08,14.52,14.55,7483500,14.347166
"1066",14.6,15.27,14.32,14.43,12796000,14.228839
"1067",14.4,14.57,14.1,14.14,6217800,13.942881
"1068",14.11,14.16,13.83,14.06,4889800,13.863997
"1069",13.96,14,13.68,13.75,5990400,13.558318
"1070",13.88,14.22,13.71,13.86,6279000,13.666784
"1071",14.05,14.05,13.77,13.82,4235400,13.627342
"1072",13.7,13.95,13.64,13.94,4467000,13.745669
"1073",13.91,14.35,13.82,14.14,7363700,13.942881
"1074",14.21,15.01,14.21,14.98,9280600,14.771171
"1075",14.92,15.33,14.32,15.12,8134300,14.909219
"1076",15.39,15.4,14.7,15.1,9931100,14.889499
"1077",15.03,15.15,14.75,14.87,5145300,14.662704
"1078",14.76,14.83,13.95,14,9192300,13.804833
"1079",13.76,13.77,12.73,12.82,13264700,12.641282
"1080",12.98,13.23,12.58,12.65,6616800,12.473652
"1081",12.84,12.88,12.33,12.53,8796700,12.355325
"1082",12.44,12.45,11.31,11.44,14650300,11.28052
"1083",11.44,11.64,10.87,10.94,13944300,10.78749
"1084",10.74,10.84,10.26,10.33,11585800,10.185994
"1085",10.32,10.73,10.19,10.38,15380100,10.235298
"1086",10.32,10.62,9.57,9.77,17789000,9.633802
"1087",9.8,10.09,9.24,10,18498600,9.860595
"1088",9.65,9.77,8.22,8.32,33580300,8.204015
"1089",8.4,8.79,7.84,8.25,18063500,8.134991
"1090",8.17,8.67,7.76,7.77,15854500,7.661682
"1091",7.75,8.07,7.17,7.97,21283900,7.858894
"1092",7.9,7.9,7,7.39,15668800,7.286979
"1093",7.33,7.71,7.06,7.32,16724900,7.217956
"1094",7.6,8.57,7.51,8.25,24917800,8.134991
"1095",8.39,9.96,8.35,9.07,26084300,8.943559
"1096",8.67,9.32,8.16,9.32,16865900,9.190074
"1097",8.99,9.55,8.57,9.5,12941700,9.367565
"1098",9,9.34,8.55,8.74,12195200,8.61816
"1099",8.45,9,8.44,8.94,5692300,8.815371
"1100",8.97,9.05,8.16,8.54,9499000,8.420948
"1101",9.08,9.73,8.83,9.15,15382700,9.022444
"1102",9.11,9.24,8.65,8.79,10165200,8.667463
"1103",8.77,9.65,8.77,9.63,10559000,9.495753
"1104",9.22,9.73,9.06,9.24,12596200,9.111189
"1105",9.51,11.61,8.87,11.29,37653700,11.132612
"1106",11.25,11.34,9.96,10.22,18053500,10.077528
"1107",10.05,10.85,10,10.5,7718600,10.353625
"1108",10.69,11.7,10.25,11.23,14355200,11.073448
"1109",11.33,11.36,10.77,10.98,7328300,10.826933
"1110",10.87,11.34,10.41,11.33,8156500,11.172054
"1111",11.36,11.49,10.68,11.15,9120300,10.994563
"1112",11.1,11.16,10.51,10.54,5462300,10.393067
"1113",10.65,11.34,10.53,11.17,6877400,11.014285
"1114",11.2,11.69,11.04,11.04,5931100,10.886097
"1115",10.7,11.38,10.59,10.76,7099400,10.61
"1116",10.71,11.3,10.47,10.71,6354300,10.71
"1117",10.7,11,10.3,10.36,5238700,10.36
"1118",10.26,10.78,10.25,10.69,5626900,10.69
"1119",10.58,10.9,10.29,10.85,5513700,10.85
"1120",10.45,10.5,9.91,10.21,12852600,10.21
"1121",8.6,9.18,8.05,8.17,29482000,8.17
"1122",8,8.94,7.91,8.76,14778500,8.76
"1123",9.55,9.99,9.29,9.91,18642600,9.91
"1124",9.9,9.91,9.26,9.77,7955600,9.77
"1125",9.62,9.69,9.16,9.2,9851200,9.2
"1126",9.25,9.39,9.12,9.15,4599500,9.15
"1127",9.1,9.2,8.7,9.12,4186000,9.12
"1128",8.9,9,8.22,8.36,7843200,8.36
"1129",8.31,8.57,8.06,8.16,5779500,8.16
"1130",8.43,8.67,8.38,8.6,6453200,8.6
"1131",8.01,8.25,7.82,8.03,8318000,8.03
"1132",7.95,8.44,7.9,7.97,6531200,7.97
"1133",7.91,8,7.28,7.36,7656800,7.36
"1134",7.19,7.91,7.12,7.47,7201300,7.47
"1135",7.34,7.41,7,7.01,6160500,7.01
"1136",7,7.15,6.82,6.94,7848500,6.94
"1137",6.83,7.04,6.66,6.74,7296600,6.74
"1138",6.75,6.9,6.59,6.66,7433900,6.66
"1139",6.6,7.26,6.6,6.8,8632300,6.8
"1140",6.04,6.6,5.63,6.41,19640800,6.41
"1141",6.65,6.94,6.06,6.19,11030600,6.19
"1142",6.22,6.72,6.07,6.69,11148800,6.69
"1143",6.61,6.69,6.11,6.16,8049100,6.16
"1144",6.18,6.5,6.1,6.15,7099100,6.15
"1145",6.14,6.23,5.92,6.06,3156100,6.06
"1146",6.15,6.41,6.02,6.31,5363600,6.31
"1147",6.35,6.88,6.32,6.62,7504800,6.62
"1148",6.6,7.19,6.6,6.9,10025100,6.9
"1149",6.9,7.35,6.89,7.14,11664000,7.14
"1150",7.35,7.37,6.85,7.03,7350500,7.03
"1151",6.75,6.83,6.31,6.52,9190200,6.52
"1152",6.56,6.64,6.24,6.31,6500800,6.31
"1153",6.44,6.97,6.36,6.84,7722800,6.84
"1154",7.08,7.39,6.85,7.33,11109600,7.33
"1155",7.28,7.32,6.77,7.15,9977100,7.15
"1156",6.98,7.73,6.71,7.7,14435400,7.7
"1157",7.77,7.91,7.36,7.85,12581500,7.85
"1158",7.53,7.9,7.23,7.79,9039200,7.79
"1159",7.79,9,7.79,8.72,19525300,8.72
"1160",8.74,8.93,8.33,8.9,10725000,8.9
"1161",8.9,8.9,8.12,8.46,10597300,8.46
"1162",8.42,9.39,8.35,9.07,7477600,9.07
"1163",9.05,9.1,8.54,8.59,7228100,8.59
"1164",8.4,8.43,7.48,7.49,10565700,7.49
"1165",7.93,7.93,7.16,7.22,8721800,7.22
"1166",7.08,7.96,6.75,6.8,15135400,6.8
"1167",6.81,6.96,6.56,6.62,8331800,6.62
"1168",6.64,6.64,6.02,6.11,11480400,6.11
"1169",6.07,6.46,6.04,6.42,8574200,6.42
"1170",6.4,7.23,6.4,6.97,13253700,6.97
"1171",7.37,7.41,6.52,6.8,27440100,6.8
"1172",6.65,6.92,6.29,6.31,14041500,6.31
"1173",6.31,6.75,6.27,6.43,16071400,6.43
"1174",6.39,6.52,6.15,6.27,10562200,6.27
"1175",6.24,6.83,6.24,6.57,11494900,6.57
"1176",6.52,6.78,6.43,6.67,6418700,6.67
"1177",6.54,6.71,6.45,6.47,5344700,6.47
"1178",6.64,6.83,6.59,6.65,4705400,6.65
"1179",6.81,7.05,6.74,7,7518800,7
"1180",7,7.08,6.82,6.89,5950700,6.89
"1181",6.84,7.28,6.8,6.92,6258900,6.92
"1182",6.89,7.1,6.76,6.91,3423400,6.91
"1183",6.92,7.13,6.82,6.96,4516900,6.96
"1184",6.83,6.9,6.57,6.65,4416700,6.65
"1185",6.67,6.89,6.61,6.79,3618700,6.79
"1186",6.73,6.92,6.66,6.76,3511600,6.76
"1187",6.82,6.88,6.65,6.78,2692200,6.78
"1188",6.77,6.98,6.76,6.84,4024000,6.84
"1189",6.8,6.86,6.68,6.76,3981500,6.76
"1190",6.73,6.93,6.6,6.72,4656900,6.72
"1191",6.62,6.89,6.39,6.72,8434700,6.72
"1192",6.69,6.93,6.43,6.63,8511700,6.63
"1193",6.51,6.7,6.21,6.27,7632100,6.27
"1194",6.12,6.18,5.64,5.79,12083600,5.79
"1195",5.69,5.97,5.45,5.46,6944300,5.46
"1196",5.42,5.45,5.02,5.21,10439100,5.21
"1197",5.3,5.45,5.1,5.13,6119400,5.13
"1198",5.1,5.14,4.8,4.94,8006900,4.94
"1199",4.94,4.94,4.53,4.87,8414400,4.87
"1200",4.85,4.88,4.52,4.54,10843600,4.54
"1201",4.49,4.59,4.12,4.58,17409500,4.58
"1202",4.47,4.53,4.21,4.31,7689600,4.31
"1203",4.35,4.4,4.15,4.3,11885000,4.3
"1204",4.4,4.84,4.32,4.81,10819600,4.81
"1205",4.77,5.07,4.77,4.99,7119300,4.99
"1206",5.05,5.48,5,5.07,12472600,5.07
"1207",5.09,5.22,4.68,4.79,8510500,4.79
"1208",4.7,4.9,4.63,4.73,5589300,4.73
"1209",4.71,5.13,4.66,5.06,7917900,5.06
"1210",4.99,4.99,4.65,4.81,9288400,4.81
"1211",4.69,4.81,4.46,4.55,8214600,4.55
"1212",4.45,4.69,4.35,4.59,8874500,4.59
"1213",4.6,4.76,4.59,4.71,7049600,4.71
"1214",4.77,5.01,4.73,4.93,8821600,4.93
"1215",5.03,5.08,4.79,4.81,6591300,4.81
"1216",4.64,5.04,4.54,5,7804100,5
"1217",4.95,5.09,4.84,4.87,5692300,4.87
"1218",4.8,4.85,4.64,4.75,5928100,4.75
"1219",4.93,5.45,4.93,5.32,14137100,5.32
"1220",5.3,5.72,5.17,5.61,10884100,5.61
"1221",5.53,5.79,5.35,5.51,8817400,5.51
"1222",5.4,5.57,5.17,5.29,6863400,5.29
"1223",5.33,5.5,5.23,5.28,7147900,5.28
"1224",5.26,5.35,4.93,5.05,7963300,5.05
"1225",5.05,5.33,4.95,5.08,11551100,5.08
"1226",5.09,5.57,5.08,5.56,18162900,5.56
"1227",5.77,6.35,5.7,6.03,41274600,6.03
"1228",6.12,6.35,5.9,6.13,12948200,6.13
"1229",6.2,6.38,5.81,5.87,15485000,5.87
"1230",5.92,6.18,5.3,5.41,20222400,5.41
"1231",5.42,5.98,5.29,5.94,13899100,5.94
"1232",6.05,6.24,5.68,5.7,9651000,5.7
"1233",5.78,6.07,5.76,5.86,7153600,5.86
"1234",5.98,6.59,5.88,6.58,15991900,6.58
"1235",6.65,6.87,6.54,6.57,16245100,6.57
"1236",6.52,6.52,6.21,6.32,9650600,6.32
"1237",6.41,6.44,6.03,6.09,8107700,6.09
"1238",6.14,6.39,6.13,6.14,6286100,6.14
"1239",6.16,6.34,5.91,5.92,9046600,5.92
"1240",5.95,6.17,5.81,5.86,7961500,5.86
"1241",5.9,5.98,5.57,5.61,9402000,5.61
"1242",5.62,5.75,5.54,5.71,6915000,5.71
"1243",5.62,5.79,5.28,5.3,9613000,5.3
"1244",5.28,5.32,4.93,5.05,9984900,5.05
"1245",5.05,5.09,4.7,5.03,11173300,5.03
"1246",5.04,5.1,4.91,5.03,4821600,5.03
"1247",5.03,5.22,4.97,5.17,6978300,5.17
"1248",5.23,5.49,5.02,5.1,8906500,5.1
"1249",5.16,5.38,5.07,5.36,6806300,5.36
"1250",5.31,5.66,5.31,5.65,8473700,5.65
"1251",5.61,5.65,5.3,5.31,8355100,5.31
"1252",5.36,5.39,5.08,5.11,7643000,5.11
"1253",5.1,5.56,5.1,5.42,8206000,5.42
"1254",5.39,5.54,5.22,5.27,8145800,5.27
"1255",5.27,5.39,5.15,5.34,5004900,5.34
"1256",5.35,5.36,5.2,5.29,3335600,5.29
"1257",5.21,5.3,5.01,5.12,6867800,5.12
"1258",5.17,5.32,5.01,5.04,7258900,5.04
"1259",5.23,5.33,5.08,5.25,7626200,5.25
